year	month	day	hour	min	sec	rloc	lat	lon	depth	age	nsta	rms	mag
2021	9	22	5	51	59.8	R	7.035	-73.365	3.1	FUN	4	0.4	2.8
2021	9	23	6	54	56.3	L	10.8	-62.444	35.2	FUN	3	0.3	2.9
2021	9	23	7	30	17.7	L	10.506	-62.875	23.7	FUN	7	0.5	3.6
2021	9	23	8	17	48.5	R	7.157	-73.303	5.0	FUN	4	0.4	3.4
2021	9	24	6	6	22.9	L	9.156	-72.713	12.0	FUN	4	0.3	2.6
2021	9	24	8	49	29.6	R	7.085	-73.349	5.0	FUN	5	0.6	2.8
2021	9	24	11	6	13.3	L	9.266	-71.134	4.0	FUN	5	0.4	2.7
2021	9	24	12	32	8.1	R	5.479	-73.787	153.9	FUN	4	0.4	3.1
2021	9	24	20	5	16.9	R	5.308	-72.71	6.5	FUN	5	0.4	2.9
2021	9	25	1	18	57.0	R	6.775	-73.081	176.7	FUN	9	0.4	4.1
2021	9	25	16	39	44.8	L	10.129	-69.635	5.0	FUN	8	0.5	4.2
2021	9	26	2	13	37.8	L	11.72	-71.412	37.6	FUN	5	0.3	3.6
2021	9	26	6	4	10.2	R	7.091	-73.414	2.3	FUN	5	0.5	4.0
2021	9	26	12	50	18.3	L	9.417	-67.896	26.2	FUN	3	0.4	2.0
2021	9	26	19	40	43.0	R	7.089	-73.202	13.4	FUN	4	0.3	2.6
2021	9	27	0	59	40.5	L	7.565	-72.415	6.5	FUN	6	0.3	3.5
2021	9	27	1	2	5.1	R	7.468	-73.17	49.6	FUN	6	0.3	3.8
2021	9	27	3	39	28.7	R	7.53	-73.325	28.9	FUN	6	0.3	2.8
2021	9	27	6	26	20.2	R	11.168	-59.845	35.5	FUN	4	0.4	3.3
2021	9	27	6	28	27.6	L	9.175	-63.277	4.9	FUN	3	0.4	2.3
2021	9	27	8	11	19.9	L	9.825	-69.761	5.0	FUN	8	0.3	3.1
2021	9	27	11	16	0.7	L	11.098	-62.405	28.0	FUN	4	0.4	2.9
2021	9	28	5	4	18.0	L	10.438	-66.782	5.0	FUN	4	0.5	2.4
2021	9	28	13	28	40.1	L	9.667	-69.286	5.7	FUN	4	0.2	2.5
2021	9	28	16	50	2.4	R	6.88	-73.34	160.5	FUN	4	0.5	3.0
2021	9	29	3	8	26.9	L	9.717	-69.754	5.0	FUN	3	0.3	2.4
2021	9	29	7	44	32.2	R	7.13	-73.041	18.1	FUN	6	0.5	3.6
2021	9	29	12	12	46.6	R	6.813	-73.149	128.3	FUN	5	0.5	3.2
2021	9	29	16	14	43.3	L	9.649	-69.395	6.1	FUN	3	0.1	2.3
2021	9	30	2	3	33.6	R	6.26	-71.711	28.8	FUN	3	0.3	2.6
2021	9	30	18	27	29.7	R	7.248	-73.335	17.5	FUN	5	0.3	2.2
2021	9	30	18	42	52.8	R	6.78	-73.194	173.9	FUN	10	0.3	3.6
2021	10	1	1	47	10.5	R	6.799	-73.119	151.4	FUN	7	0.5	3.0
2021	10	1	2	44	22.2	L	6.768	-73.128	175.4	FUN	8	0.4	3.6
2021	10	1	12	59	7.9	R	7.057	-73.191	18.1	FUN	5	0.5	3.0
2021	10	2	14	11	8.3	L	10.929	-72.097	124.1	FUN	5	0.5	3.3
2021	10	2	20	13	28.2	R	6.825	-73.149	149.1	FUN	4	0.4	2.8
2021	10	2	20	45	12.7	R	7.035	-73.351	27.7	FUN	5	0.3	3.2
2021	10	2	23	4	56.6	L	11.313	-61.971	29.3	FUN	4	0.3	3.4
2021	10	3	3	39	39.0	R	6.785	-73.25	163.1	FUN	8	0.4	3.8
2021	10	3	6	3	46.3	R	6.886	-73.082	132.3	FUN	6	0.3	2.9
2021	10	4	0	53	42.1	L	10.191	-66.992	5.0	FUN	4	0.7	2.9
2021	10	4	2	55	55.0	R	6.825	-73.142	158.5	FUN	8	0.5	3.7
2021	10	4	7	0	36.5	R	6.552	-72.54	184.1	FUN	4	0.2	3.1
2021	10	4	15	45	52.3	R	11.033	-60.465	15.0	FUN	3	0.4	4.0
2021	10	5	7	33	3.4	R	10.578	-73.49	5.0	FUN	4	0.5	3.1
2021	10	5	19	37	48.0	R	6.779	-73.14	165.8	FUN	11	0.4	5.0
2021	10	6	0	54	3.7	R	8.171	-72.402	2.0	FUN	4	0.3	2.7
2021	10	6	3	54	29.1	R	6.892	-73.092	151.2	FUN	7	0.6	3.6
2021	10	6	6	37	41.5	R	6.831	-73.135	156.3	FUN	8	0.5	3.6
2021	10	6	6	44	43.6	R	6.776	-73.099	168.3	FUN	8	0.5	3.7
2021	10	6	9	7	50.4	L	10.463	-61.777	28.0	FUN	3	0.3	3.5
2021	10	6	17	34	31.1	R	10.084	-73.594	2.5	FUN	6	0.4	3.3
2021	10	7	4	50	46.4	L	10.431	-71.265	1.1	FUN	4	0.4	3.3
2021	10	7	5	53	53.9	L	10.604	-72.732	5.0	FUN	4	0.6	2.9
2021	10	7	7	20	12.2	L	9.441	-71.589	17.4	FUN	4	0.3	3.2
2021	10	7	14	57	9.8	R	6.778	-73.045	162.9	FUN	5	0.2	3.1
2021	10	7	21	1	11.0	L	10.003	-63.255	35.3	FUN	5	0.5	4.2
2021	10	8	4	2	34.0	R	10.396	-72.918	5.0	FUN	4	0.5	2.7
2021	10	8	8	20	1.9	R	7.035	-73.366	5.0	FUN	3	0.5	2.5
2021	10	8	21	26	51.2	R	6.912	-73.144	142.2	FUN	7	0.4	3.4
2021	10	9	0	37	35.7	L	10.723	-62.161	29.4	FUN	5	0.3	3.7
2021	10	9	2	53	47.3	R	6.896	-73.162	144.6	FUN	8	0.4	3.4
2021	10	9	9	3	53.7	R	7.69	-73.788	7.2	FUN	5	0.6	3.1
2021	10	9	17	16	17.9	R	7.087	-73.32	3.9	FUN	9	0.5	2.5
2021	10	9	18	36	43.2	R	6.495	-72.234	50.2	FUN	3	0.3	2.5
2021	10	10	0	9	36.4	R	7.352	-70.415	96.7	FUN	4	0.4	2.9
2021	10	10	3	33	36.6	L	10.151	-67.445	7.4	FUN	4	0.1	2.5
2021	10	10	20	39	37.0	L	10.823	-70.386	4.5	FUN	7	0.4	2.9
2021	10	11	1	50	15.9	L	10.068	-69.226	7.2	FUN	4	0.4	2.6
2021	10	11	2	5	59.3	L	10.632	-62.578	35.4	FUN	3	0.2	3.0
2021	10	11	4	2	58.4	L	10.935	-62.159	5.2	FUN	3	0.3	3.2
2021	10	11	8	30	9.2	R	5.877	-73.359	177.4	FUN	9	0.5	4.2
2021	10	11	18	31	56.5	L	10.086	-71.735	10.6	FUN	4	0.5	3.1
2021	10	11	21	16	13.9	L	10.747	-70.36	13.6	FUN	8	0.5	2.9
2021	10	11	23	9	59.1	R	6.784	-73.102	164.9	FUN	9	0.5	3.8
2021	10	12	4	51	48.0	R	6.823	-73.142	161.3	FUN	13	0.8	5.0
2021	10	12	6	15	21.7	R	11.252	-72.853	3.0	FUN	6	0.3	3.1
2021	10	12	6	28	27.3	R	6.893	-73.386	128.9	FUN	8	0.5	3.1
2021	10	12	17	51	10.3	L	10.171	-67.673	5.0	FUN	4	0.3	2.3
2021	10	12	22	34	2.9	R	7.011	-73.418	5.0	FUN	4	0.5	2.9
2021	10	13	4	20	8.4	R	6.793	-73.263	136.5	FUN	7	0.3	3.1
2021	10	13	14	18	30.7	R	6.981	-73.312	12.8	FUN	4	0.2	3.0
2021	10	13	15	16	12.3	L	10.373	-71.414	149.2	FUN	3	0.2	3.1
2021	10	13	23	12	14.9	R	7.006	-73.442	5.0	FUN	4	0.5	2.7
2021	10	14	2	34	47.0	L	12.406	-64.047	35.2	FUN	3	0.5	3.5
2021	10	14	3	47	9.4	L	11.661	-69.554	58.5	FUN	4	0.5	2.3
2021	10	14	8	19	7.8	L	10.374	-68.096	15.5	FUN	4	0.3	2.0
2021	10	15	16	46	34.8	L	11.933	-70.421	5.0	FUN	6	0.5	3.2
2021	10	15	20	52	46.3	R	7.035	-73.39	5.0	FUN	4	0.6	2.5
2021	10	16	0	42	15.1	R	7.069	-73.443	5.0	FUN	4	0.4	2.5
2021	10	16	3	4	10.9	R	8.52	-73.526	22.6	FUN	4	0.3	3.1
2021	10	16	5	2	32.7	L	10.809	-69.3	11.1	FUN	4	0.5	2.9
2021	10	16	7	7	47.2	R	11.693	-60.061	39.1	FUN	10	0.5	4.6
2021	10	16	13	57	49.9	R	6.813	-73.828	9.4	FUN	4	0.4	2.8
2021	10	16	15	0	3.8	L	9.588	-72.808	5.0	FUN	4	0.3	2.8
2021	10	16	17	0	5.2	L	9.107	-70.471	5.0	FUN	9	0.5	3.3
2021	10	17	0	26	42.9	R	6.789	-73.099	160.3	FUN	10	0.5	3.9
2021	10	17	2	59	58.2	R	11.197	-72.458	51.8	FUN	10	0.5	3.9
2021	10	17	15	51	36.0	R	6.257	-73.526	127.8	FUN	12	0.4	3.9
2021	10	18	4	7	32.7	L	8.894	-70.54	25.3	FUN	6	0.3	3.4
2021	10	18	4	50	14.3	R	13.167	-60.075	35.3	FUN	3	0.3	2.6
2021	10	18	6	28	38.1	R	6.865	-73.139	154.6	FUN	8	0.4	3.5
2021	10	18	17	30	43.3	R	9.924	-73.572	5.0	FUN	7	0.6	3.3
2021	10	18	23	0	21.3	R	10.24	-73.111	141.8	FUN	8	0.4	3.1
2021	10	19	1	50	39.7	L	6.671	-65.463	5.0	FUN	3	0.6	2.8
2021	10	19	7	1	53.2	R	7.046	-73.381	5.0	FUN	4	0.5	2.7
2021	10	19	9	19	34.2	R	7.382	-73.865	26.2	FUN	4	0.2	2.4
2021	10	19	15	16	42.7	R	6.688	-73.09	1.2	FUN	4	0.3	2.9
2021	10	19	15	42	47.1	R	6.879	-73.146	140.5	FUN	5	0.4	3.3
2021	10	19	19	27	2.8	R	7.008	-73.471	5.0	FUN	4	0.5	2.7
2021	10	20	0	14	50.8	L	9.45	-70.147	5.0	FUN	5	0.5	2.6
2021	10	20	0	55	57.8	R	7.293	-73.959	68.4	FUN	4	0.6	2.8
2021	10	20	4	9	59.3	R	7.054	-73.409	5.0	FUN	4	0.6	2.7
2021	10	20	20	59	7.6	R	7.005	-73.508	9.5	FUN	4	0.2	3.3
2021	10	20	22	21	3.6	L	10.636	-62.318	35.3	FUN	5	0.4	3.3
2021	10	21	3	29	25.8	L	10.331	-69.252	22.7	FUN	4	0.4	3.1
2021	10	21	5	48	17.4	R	7.026	-73.365	8.1	FUN	4	0.4	2.5
2021	10	21	10	53	10.7	L	8.239	-69.78	35.3	FUN	4	0.3	2.7
2021	10	21	14	23	43.3	L	8.442	-71.423	1.3	FUN	6	0.3	3.0
2021	10	22	15	8	13.1	R	8.112	-73.506	27.5	FUN	4	0.5	2.9
2021	10	23	3	10	5.3	R	7.075	-73.281	11.0	FUN	5	0.4	3.1
2021	10	23	8	0	42.3	L	10.23	-67.891	16.4	FUN	3	0.1	1.9
2021	10	23	8	38	57.9	L	10.978	-70.541	28.8	FUN	5	0.3	2.6
2021	10	23	20	5	37.9	L	8.739	-70.449	5.0	FUN	7	0.5	3.1
2021	10	23	22	31	36.7	R	10.325	-73.403	25.2	FUN	3	0.3	3.0
2021	10	24	5	24	31.0	R	7.815	-73.469	14.9	FUN	3	0.6	2.6
2021	10	24	12	36	54.8	R	7.195	-72.047	1.6	FUN	7	0.4	2.7
2021	10	24	13	45	47.7	L	8.97	-67.663	5.0	FUN	3	0.2	3.0
2021	10	24	18	11	32.7	R	6.782	-73.035	171.8	FUN	10	0.4	3.8
2021	10	24	21	26	26.3	R	6.865	-73.067	5.0	FUN	4	0.4	2.3
2021	10	25	2	27	43.6	R	6.821	-73.133	165.7	FUN	10	0.4	3.7
2021	10	25	7	32	34.4	L	8.75	-70.679	7.4	FUN	5	0.3	2.7
2021	10	25	14	22	32.8	R	6.984	-73.047	126.9	FUN	6	0.3	3.7
2021	10	25	21	28	31.3	R	6.596	-73.783	2.2	FUN	4	0.5	2.9
2021	10	26	5	59	1.0	R	10.296	-73.058	139.8	FUN	9	0.3	3.5
2021	10	26	6	38	12.0	L	7.059	-73.347	5.0	FUN	5	0.4	2.7
2021	10	26	8	1	8.3	R	5.967	-72.496	5.0	FUN	6	0.5	2.9
2021	10	26	9	10	52.3	R	6.79	-73.072	155.1	FUN	6	0.5	3.2
2021	10	26	14	29	32.6	R	8.936	-73.541	4.1	FUN	5	0.3	2.7
2021	10	26	17	32	17.8	R	6.776	-73.128	165.3	FUN	10	0.5	4.1
2021	10	27	19	52	59.9	R	5.427	-71.698	25.8	FUN	4	0.3	2.6
2021	10	27	20	54	25.5	L	10.214	-69.492	5.0	FUN	4	0.4	1.8
2021	10	27	21	20	21.9	R	7.061	-73.449	5.0	FUN	5	0.2	2.6
2021	10	28	4	39	42.0	R	6.783	-73.111	165.9	FUN	9	0.3	3.3
2021	10	28	4	54	33.5	R	6.76	-73.113	164.3	FUN	9	0.2	3.1
2021	10	28	16	49	56.6	R	5.398	-73.869	109.7	FUN	4	0.5	2.8
2021	10	28	17	20	24.8	L	10.799	-62.625	36.2	FUN	3	0.4	2.8
2021	10	29	3	11	8.7	R	8.661	-72.938	5.0	FUN	4	0.4	2.3
2021	10	29	5	51	0.7	R	6.826	-73.127	149.4	FUN	8	0.5	4.0
2021	10	29	11	41	49.3	L	9.794	-69.243	2.1	FUN	4	0.2	2.6
2021	10	29	17	19	30.6	L	10.571	-67.778	11.0	FUN	3	0.4	2.3
2021	10	29	17	31	21.2	R	9.754	-73.586	5.0	FUN	4	0.5	3.0
2021	10	30	7	54	14.7	R	11.61	-59.946	5.0	FUN	4	0.4	2.9
2021	10	30	12	56	11.3	L	10.296	-72.846	5.0	FUN	7	0.5	3.2
2021	10	30	14	16	39.8	L	10.873	-62.35	24.2	FUN	6	0.6	3.4
2021	10	30	14	48	10.8	R	6.822	-73.133	159.8	FUN	12	0.6	4.2
2021	10	31	8	21	30.7	R	8.792	-73.278	7.6	FUN	10	0.3	3.0
2021	10	31	19	20	28.8	L	10.709	-66.742	5.0	FUN	4	0.4	2.0
2021	10	31	22	25	57.4	R	12.477	-60.365	6.8	FUN	7	0.4	4.2
2021	11	1	12	41	21.0	R	8.082	-72.095	5.0	FUN	3	0.4	2.3
2021	11	1	22	11	54.7	L	10.214	-67.395	13.8	FUN	6	0.4	2.2
2021	11	1	22	21	26.5	R	6.791	-73.145	169.4	FUN	10	0.3	3.4
2021	11	2	1	42	41.2	L	8.336	-72.034	14.5	FUN	6	0.2	2.5
2021	11	2	2	42	33.1	R	10.523	-73.527	10.3	FUN	4	0.4	2.8
2021	11	2	3	0	53.3	L	10.056	-72.015	60.2	FUN	3	0.4	2.6
2021	11	2	9	26	26.6	R	12.448	-60.212	1.2	FUN	6	0.2	2.3
2021	11	2	14	4	52.8	R	6.866	-73.301	157.2	FUN	3	0.1	3.0
2021	11	2	19	8	19.0	R	6.936	-73.134	142.0	FUN	7	0.5	4.1
2021	11	2	21	14	36.6	R	6.99	-73.121	117.8	FUN	7	0.5	3.2
2021	11	3	0	10	42.9	R	6.886	-73.142	153.8	FUN	6	0.8	4.0
2021	11	3	2	29	27.7	L	10.427	-69.434	25.7	FUN	3	0.5	2.4
2021	11	3	17	3	53.5	R	9.778	-73.646	5.0	FUN	4	0.6	3.2
2021	11	3	17	3	52.9	R	9.63	-73.611	1.8	FUN	6	0.4	3.2
2021	11	3	21	1	24.6	R	10.264	-73.573	21.3	FUN	7	0.3	3.3
2021	11	4	1	27	14.0	L	9.345	-70.226	5.0	FUN	5	0.4	2.4
2021	11	4	15	51	45.8	R	6.967	-73.473	10.3	FUN	4	0.5	2.9
2021	11	4	16	11	48.7	L	10.165	-67.313	8.6	FUN	3	0.5	2.4
2021	11	4	17	35	9.0	L	9.877	-69.385	5.0	FUN	3	0.3	2.0
2021	11	4	17	36	53.4	R	9.726	-73.417	3.2	FUN	6	0.4	3.2
2021	11	5	4	45	27.1	L	10.28	-68.287	17.7	FUN	4	0.4	1.8
2021	11	5	13	3	6.7	L	10.3	-63.299	31.4	FUN	9	0.5	3.5
2021	11	5	16	52	20.8	R	7.166	-73.23	10.7	FUN	4	0.4	2.8
2021	11	6	14	6	5.7	R	12.159	-66.622	35.0	FUN	3	0.4	2.8
2021	11	6	19	45	1.4	R	7.05	-73.243	2.1	FUN	4	0.4	3.0
2021	11	7	0	13	7.5	L	11.094	-61.944	12.9	FUN	5	0.4	3.3
2021	11	7	7	26	3.5	R	11.364	-60.743	13.9	FUN	3	0.2	3.5
2021	11	7	13	13	49.9	L	9.746	-67.184	157.8	FUN	4	0.3	1.9
2021	11	7	15	10	7.6	L	8.83	-69.722	5.0	FUN	3	0.4	2.0
2021	11	7	17	13	40.1	R	6.777	-73.581	23.8	FUN	5	0.3	2.9
2021	11	7	19	15	56.5	L	10.316	-69.555	11.4	FUN	8	0.2	3.0
2021	11	8	7	1	13.4	L	9.313	-70.033	33.9	FUN	7	0.3	3.3
2021	11	8	12	45	23.8	R	7.094	-73.209	17.1	FUN	4	0.2	2.9
2021	11	8	15	59	22.2	L	6.788	-73.131	143.8	FUN	3	0.5	2.6
2021	11	8	17	8	18.0	L	10.598	-69.932	5.0	FUN	4	0.3	2.2
2021	11	8	20	10	59.8	L	10.373	-68.459	12.4	FUN	4	0.2	1.7
2021	11	9	0	24	0.7	L	10.61	-68.568	9.1	FUN	3	0.4	2.4
2021	11	9	0	57	49.1	L	10.413	-68.54	10.7	FUN	5	0.2	1.7
2021	11	9	1	2	23.0	R	6.877	-73.099	144.6	FUN	9	0.5	3.4
2021	11	9	6	19	50.1	R	10.687	-61.971	5.0	FUN	3	0.2	2.4
2021	11	9	15	17	18.9	R	7.008	-73.149	121.1	FUN	10	0.4	4.1
2021	11	9	15	39	11.1	L	7.296	-71.382	18.5	FUN	3	0.3	2.7
2021	11	9	16	40	33.8	R	6.914	-73.096	120.2	FUN	7	0.3	3.5
2021	11	9	22	34	19.2	L	9.875	-69.741	5.0	FUN	4	0.5	2.3
2021	11	10	8	11	54.8	L	10.248	-62.116	23.9	FUN	5	0.4	3.4
2021	11	10	12	30	5.6	L	10.372	-69.176	5.0	FUN	4	0.3	2.2
2021	11	10	16	40	9.6	L	10.446	-69.528	1.3	FUN	4	0.1	2.2
2021	11	10	17	28	43.0	R	11.042	-73.54	22.4	FUN	6	0.3	3.6
2021	11	10	20	45	55.5	R	7.031	-73.427	5.0	FUN	4	0.5	2.7
2021	11	10	20	57	28.5	R	11.063	-61.386	35.3	FUN	4	0.6	3.3
2021	11	11	2	3	36.0	R	7.012	-73.358	5.1	FUN	4	0.1	2.7
2021	11	11	10	37	38.5	R	7.039	-73.416	2.6	FUN	4	0.3	3.0
2021	11	12	4	42	44.3	R	7.07	-73.421	5.0	FUN	3	0.5	2.5
2021	11	12	6	23	36.5	R	11.214	-62.393	26.5	FUN	3	0.3	3.1
2021	11	12	19	21	13.8	R	7.058	-73.469	0.0	FUN	3	0.4	2.9
2021	11	12	21	5	58.3	L	10.511	-62.479	3.2	FUN	3	0.5	3.3
2021	11	13	6	23	48.8	R	7.043	-73.396	2.0	FUN	4	0.3	3.4
2021	11	13	6	58	58.3	R	7.061	-73.392	0.0	FUN	5	0.6	3.3
2021	11	13	12	44	25.4	R	7.081	-73.288	15.2	FUN	5	0.4	3.5
2021	11	13	13	51	34.5	R	7.037	-73.422	0.7	FUN	4	0.3	3.2
2021	11	13	16	33	37.3	L	10.909	-66.285	11.8	FUN	3	0.3	2.0
2021	11	13	23	9	36.1	L	9.882	-71.915	18.6	FUN	3	0.1	2.4
2021	11	14	0	2	45.2	R	6.959	-73.401	24.7	FUN	3	0.2	2.7
2021	11	14	2	28	52.6	L	9.365	-66.888	413.3	FUN	5	0.4	2.3
2021	11	14	3	4	45.0	L	10.183	-68.85	5.0	FUN	4	0.5	1.8
2021	11	14	3	58	32.1	L	10.523	-69.049	4.2	FUN	5	0.5	2.3
2021	11	14	8	21	37.1	R	7.077	-73.429	0.0	FUN	4	0.2	2.5
2021	11	14	12	0	1.4	L	8.456	-71.167	5.2	FUN	7	0.3	2.3
2021	11	14	12	31	57.9	L	9.535	-68.427	27.0	FUN	3	0.2	2.0
2021	11	14	13	35	35.6	R	7.029	-73.374	5.0	FUN	4	0.4	2.6
2021	11	14	20	6	56.8	R	7.043	-73.383	5.0	FUN	4	0.5	2.7
2021	11	15	3	56	41.7	R	7.088	-73.462	5.0	FUN	5	0.4	2.8
2021	11	15	7	23	30.3	R	6.787	-71.662	15.9	FUN	11	0.5	4.1
2021	11	15	22	49	9.4	R	7.09	-73.336	6.7	FUN	3	0.5	2.9
2021	11	16	5	16	12.9	R	9.75	-73.459	5.0	FUN	3	0.5	2.4
2021	11	16	7	35	40.4	L	9.436	-68.657	6.1	FUN	7	0.4	2.7
2021	11	16	14	44	48.4	L	9.175	-69.845	5.0	FUN	4	0.4	2.6
2021	11	16	15	16	23.7	L	9.683	-73.845	10.4	FUN	4	0.4	2.9
2021	11	16	20	34	3.6	L	10.729	-66.014	5.0	FUN	6	0.5	3.0
2021	11	17	6	24	13.8	L	11.971	-66.287	7.5	FUN	6	0.5	2.7
2021	11	17	7	18	45.5	L	10.628	-69.474	10.8	FUN	4	0.4	2.6
2021	11	17	9	29	37.1	L	9.981	-69.38	8.7	FUN	3	0.2	2.2
2021	11	17	17	30	22.8	R	9.68	-73.563	0.0	FUN	4	0.5	3.1
2021	11	17	20	13	18.9	R	7.02	-73.397	5.0	FUN	4	0.4	2.7
2021	11	18	6	25	56.4	R	11.392	-60.77	37.5	FUN	3	0.5	2.8
2021	11	18	6	44	1.8	R	7.007	-73.405	0.1	FUN	3	0.4	2.4
2021	11	18	11	41	59.3	L	10.884	-61.853	35.2	FUN	3	0.5	3.0
2021	11	18	12	18	19.2	L	10.601	-68.571	9.3	FUN	3	0.5	2.0
2021	11	18	12	19	6.7	L	10.714	-68.622	9.4	FUN	3	0.2	2.1
2021	11	18	12	19	49.1	L	10.621	-68.575	9.2	FUN	3	0.1	2.0
2021	11	18	14	1	4.7	R	6.404	-73.638	34.3	FUN	4	0.3	2.8
2021	11	18	16	13	43.3	L	10.653	-68.583	9.1	FUN	3	0.5	1.8
2021	11	18	18	11	41.5	R	6.9	-72.079	1.2	FUN	10	0.4	3.6
2021	11	18	23	1	50.8	R	7.037	-73.453	0.0	FUN	4	0.6	3.1
2021	11	19	1	23	42.1	R	6.297	-71.748	15.0	FUN	3	0.4	2.6
2021	11	19	4	16	31.6	L	10.334	-68.487	4.4	FUN	5	0.4	1.9
2021	11	19	23	9	39.6	L	10.488	-62.654	14.6	FUN	5	0.3	3.0
2021	11	20	17	47	30.4	L	10.569	-63.141	28.8	FUN	3	0.3	2.7
2021	11	20	21	23	18.6	L	10.57	-67.391	1.9	FUN	4	0.6	2.4
2021	11	20	22	34	57.8	L	9.126	-70.881	11.6	FUN	7	0.5	2.7
2021	11	21	1	11	27.1	R	7.006	-73.215	5.0	FUN	4	0.5	2.4
2021	11	21	1	50	17.3	R	6.785	-73.114	173.8	FUN	4	0.4	3.0
2021	11	21	4	5	54.2	L	9.223	-70.075	6.8	FUN	5	0.4	2.6
2021	11	21	6	10	47.9	L	9.077	-69.962	5.0	FUN	4	0.4	2.6
2021	11	21	9	7	22.9	L	10.84	-62.336	29.2	FUN	6	0.5	3.1
2021	11	21	10	54	28.2	L	7.879	-72.119	5.0	FUN	8	0.5	2.9
2021	11	21	23	17	4.7	R	9.685	-73.863	4.6	FUN	8	0.3	3.1
2021	11	21	23	45	45.0	L	11.393	-65.017	15.0	FUN	7	0.5	2.7
2021	11	21	23	55	32.9	L	10.222	-66.412	278.7	FUN	5	0.4	2.7
2021	11	22	11	35	56.5	R	8.057	-73.261	4.0	FUN	6	0.3	3.0
2021	11	23	0	31	55.6	L	10.465	-68.894	5.0	FUN	6	0.4	2.8
2021	11	23	18	4	28.4	L	8.816	-71.24	5.0	FUN	6	0.4	3.3
2021	11	23	21	36	48.5	L	9.905	-68.52	5.0	FUN	5	0.2	2.9
2021	11	24	3	4	30.2	L	10.204	-68.614	64.1	FUN	3	0.1	2.6
2021	11	24	3	48	43.6	L	7.563	-72.157	5.0	FUN	8	0.5	3.3
2021	11	24	11	41	38.9	R	7.026	-73.457	5.0	FUN	3	0.5	2.3
2021	11	24	21	51	4.3	L	9.478	-72.947	8.4	FUN	4	0.1	3.0
2021	11	24	21	58	24.5	L	11.001	-62.223	27.2	FUN	3	0.4	3.4
2021	11	25	5	41	1.8	L	10.3	-68.131	5.0	FUN	4	0.5	2.1
2021	11	25	8	29	26.8	L	9.184	-69.984	5.0	FUN	11	0.5	3.6
2021	11	25	10	42	43.5	L	10.047	-68.525	24.4	FUN	3	0.1	2.4
2021	11	25	17	26	18.5	R	9.688	-73.555	1.9	FUN	9	0.3	3.5
2021	11	25	17	35	54.0	L	10.414	-67.982	2.7	FUN	4	0.4	2.0
2021	11	26	3	20	30.9	R	6.816	-73.093	169.4	FUN	9	0.5	4.5
2021	11	26	6	1	17.2	R	7.081	-73.362	1.2	FUN	5	0.4	3.3
2021	11	26	6	28	20.5	L	10.685	-68.562	9.0	FUN	6	0.2	2.6
2021	11	26	6	58	24.7	L	10.945	-62.337	30.3	FUN	3	0.5	3.0
2021	11	26	9	39	6.6	L	10.777	-69.239	2.4	FUN	4	0.1	2.3
2021	11	26	11	14	30.6	L	10.986	-62.267	30.1	FUN	7	0.4	3.5
2021	11	26	13	27	26.9	R	7.056	-73.408	5.0	FUN	4	0.4	3.0
2021	11	26	13	50	45.4	R	7.02	-73.36	5.0	FUN	4	0.6	3.1
2021	11	26	20	0	26.9	R	6.996	-73.462	1.5	FUN	3	0.3	2.3
2021	11	27	11	28	0.2	L	10.26	-67.756	5.1	FUN	4	0.4	2.4
2021	11	27	14	4	45.7	R	6.512	-73.722	0.0	FUN	3	0.6	2.9
2021	11	27	22	21	16.7	R	6.865	-73.072	153.1	FUN	7	0.3	3.2
2021	11	28	0	3	41.1	L	10.567	-69.044	5.0	FUN	8	0.3	3.2
2021	11	28	15	18	8.2	R	7.023	-73.382	0.1	FUN	4	0.5	2.9
2021	11	28	16	53	52.8	R	7.066	-73.422	0.0	FUN	4	0.4	2.9
2021	11	28	17	18	25.8	R	7.039	-73.427	0.0	FUN	4	0.5	3.0
2021	11	28	19	3	31.9	R	7.058	-73.401	8.1	FUN	4	0.5	3.0
2021	11	28	23	41	19.3	R	7.086	-73.624	9.3	FUN	4	0.4	2.6
2021	11	29	0	17	43.6	R	6.84	-73.42	7.8	FUN	3	0.5	2.7
2021	11	29	3	47	25.6	R	7.005	-73.293	0.0	FUN	3	0.5	2.2
2021	11	29	3	57	11.1	R	7.053	-73.329	8.5	FUN	3	0.5	2.7
2021	11	29	15	14	8.3	R	7.007	-73.375	23.6	FUN	4	0.2	2.6
2021	11	29	17	6	10.7	R	6.988	-73.431	32.0	FUN	4	0.3	2.8
2021	11	29	17	44	39.4	L	9.29	-68.228	5.0	FUN	3	0.5	1.9
2021	11	29	20	33	27.6	L	10.275	-65.739	5.0	FUN	4	0.2	2.1
2021	11	29	21	35	26.8	L	11.302	-70.534	5.0	FUN	5	0.4	2.4
2021	11	29	21	43	13.8	L	8.91	-68.248	16.0	FUN	5	0.3	1.9
2021	11	30	2	39	30.8	L	9.598	-69.659	14.8	FUN	5	0.1	2.7
2021	11	30	4	52	2.0	L	7.181	-69.714	32.8	FUN	5	0.3	2.8
2021	11	30	4	57	19.5	L	11.531	-70.875	5.0	FUN	4	0.4	2.2
2021	11	30	5	48	23.6	L	8.391	-70.526	5.0	FUN	5	0.1	2.4
2021	11	30	9	48	46.6	L	10.572	-67.628	18.3	FUN	3	0.1	1.6
2021	11	30	10	26	35.5	R	5.196	-73.25	28.5	FUN	9	0.3	3.7
2021	11	30	11	14	30.0	R	6.808	-73.05	165.8	FUN	7	0.4	3.6
